Freq.	V(vout)
1.07151930523760e+002	(2.47034866453383e+001dB,-1.39086418119709e+001°)
1.09647819614318e+002	(2.46803785693888e+001dB,-1.50550267471127e+001°)
1.12201845430196e+002	(2.46539828294995e+001dB,-1.62057661136472e+001°)
1.14815362149688e+002	(2.46242671794006e+001dB,-1.73607568981718e+001°)
1.17489755493953e+002	(2.45911976896961e+001dB,-1.85198880019668e+001°)
1.20226443461741e+002	(2.45547387826809e+001dB,-1.96830391278938e+001°)
1.23026877081238e+002	(2.45148532784184e+001dB,-2.08500796751878e+001°)
1.25892541179416e+002	(2.44715024519694e+001dB,-2.20208676470210e+001°)
1.28824955169313e+002	(2.44246461016083e+001dB,-2.31952485756485e+001°)
1.31825673855640e+002	(2.43742426278179e+001dB,-2.43730544698588e+001°)
1.34896288259165e+002	(2.43202491228007e+001dB,-2.55541027893377e+001°)
1.38038426460288e+002	(2.42626214701948e+001dB,-2.67381954504222e+001°)
1.41253754462275e+002	(2.42013144546353e+001dB,-2.79251178675528e+001°)
1.44543977074592e+002	(2.41362818807517e+001dB,-2.91146380345443e+001°)
1.47910838816820e+002	(2.40674767011480e+001dB,-3.03065056495730e+001°)
1.51356124843620e+002	(2.39948511528615e+001dB,-3.15004512875284e+001°)
1.54881661891248e+002	(2.39183569017622e+001dB,-3.26961856230933e+001°)
1.58489319246111e+002	(2.38379451943052e+001dB,-3.38933987076051e+001°)
1.62181009735892e+002	(2.37535670160224e+001dB,-3.50917593024055e+001°)
1.65958690743755e+002	(2.36651732560983e+001dB,-3.62909142710141e+001°)
1.69824365246174e+002	(2.35727148773569e+001dB,-3.74904880320577e+001°)
1.73780082874937e+002	(2.34761430909567e+001dB,-3.86900820744625e+001°)
1.77827941003892e+002	(2.33754095350836e+001dB,-3.98892745359629e+001°)
1.81970085860998e+002	(2.32704664569155e+001dB,-4.10876198455155e+001°)
1.86208713666286e+002	(2.31612668971368e+001dB,-4.22846484297164e+001°)
1.90546071796324e+002	(2.30477648762846e+001dB,-4.34798664828299e+001°)
1.94984459975804e+002	(2.29299155822225e+001dB,-4.46727557995288e+001°)
1.99526231496887e+002	(2.28076755580631e+001dB,-4.58627736689499e+001°)
2.04173794466952e+002	(2.26810028898893e+001dB,-4.70493528281650e+001°)
2.08929613085403e+002	(2.25498573936665e+001dB,-4.82319014726829e+001°)
2.13796208950222e+002	(2.24142008007869e+001dB,-4.94098033211262e+001°)
2.18776162394954e+002	(2.22739969417430e+001dB,-5.05824177307734e+001°)
2.23872113856833e+002	(2.21292119274983e+001dB,-5.17490798602385e+001°)
2.29086765276776e+002	(2.19798143281941e+001dB,-5.29091008751616e+001°)
2.34422881531991e+002	(2.18257753489183e+001dB,-5.40617681924376e+001°)
2.39883291901948e+002	(2.16670690023541e+001dB,-5.52063457581923e+001°)
2.45470891568502e+002	(2.15036722782245e+001dB,-5.63420743544545e+001°)
2.51188643150957e+002	(2.13355653095621e+001dB,-5.74681719292569e+001°)
2.57039578276885e+002	(2.11627315359444e+001dB,-5.85838339447457e+001°)
2.63026799189537e+002	(2.09851578639637e+001dB,-5.96882337377835e+001°)
2.69153480392690e+002	(2.08028348253321e+001dB,-6.07805228875052e+001°)
2.75422870333816e+002	(2.06157567331612e+001dB,-6.18598315843364e+001°)
2.81838293126444e+002	(2.04239218371066e+001dB,-6.29252689951145e+001°)
2.88403150312659e+002	(2.02273324782225e+001dB,-6.39759236191761e+001°)
2.95120922666637e+002	(2.00259952445391e+001dB,-6.50108636305954e+001°)
3.01995172040200e+002	(1.98199211285462e+001dB,-6.60291372022001e+001°)
3.09029543251358e+002	(1.96091256879525e+001dB,-6.70297728075536e+001°)
3.16227766016837e+002	(1.93936292112765e+001dB,-6.80117794978055e+001°)
3.23593656929627e+002	(1.91734568900284e+001dB,-6.89741471511910e+001°)
3.31131121482590e+002	(1.89486389994453e+001dB,-6.99158466940239e+001°)
3.38844156139201e+002	(1.87192110899558e+001dB,-7.08358302933141e+001°)
3.46736850452530e+002	(1.84852141917703e+001dB,-7.17330315226667e+001°)
3.54813389233574e+002	(1.82466950352100e+001dB,-7.26063655049328e+001°)
3.63078054770100e+002	(1.80037062896110e+001dB,-7.34547290372086e+001°)
3.71535229097171e+002	(1.77563068238542e+001dB,-7.42770007062738e+001°)
3.80189396320559e+002	(1.75045619917770e+001dB,-7.50720410054560e+001°)
3.89045144994279e+002	(1.72485439459116e+001dB,-7.58386924672639e+001°)
3.98107170553495e+002	(1.69883319831567e+001dB,-7.65757798299973e+001°)
4.07380277804111e+002	(1.67240129261125e+001dB,-7.72821102609645e+001°)
4.16869383470333e+002	(1.64556815438821e+001dB,-7.79564736639822e+001°)
4.26579518801591e+002	(1.61834410161459e+001dB,-7.85976431045366e+001°)
4.36515832240164e+002	(1.59074034442271e+001dB,-7.92043753924012e+001°)
4.46683592150961e+002	(1.56276904126644e+001dB,-7.97754118686698e+001°)
4.57088189614873e+002	(1.53444336044575e+001dB,-8.03094794520814e+001°)
4.67735141287196e+002	(1.50577754726224e+001dB,-8.08052920081997e+001°)
4.78630092322636e+002	(1.47678699699362e+001dB,-8.12615521143952e+001°)
4.89778819368444e+002	(1.44748833377276e+001dB,-8.16769533036098e+001°)
5.01187233627270e+002	(1.41789949532205e+001dB,-8.20501828803800e+001°)
5.12861383991362e+002	(1.38803982332009e+001dB,-8.23799254133524e+001°)
5.24807460249770e+002	(1.35793015895983e+001dB,-8.26648670191932e+001°)
5.37031796370250e+002	(1.32759294298770e+001dB,-8.29037005629307e+001°)
5.49540873857622e+002	(1.29705231918557e+001dB,-8.30951319087439e+001°)
5.62341325190346e+002	(1.26633423986593e+001dB,-8.32378873622457e+001°)
5.75439937337154e+002	(1.23546657149049e+001dB,-8.33307224493848e+001°)
5.88843655355586e+002	(1.20447919799042e+001dB,-8.33724321769797e+001°)
6.02559586074355e+002	(1.17340411876422e+001dB,-8.33618629141172e+001°)
6.16595001861479e+002	(1.14227553766077e+001dB,-8.32979260204747e+001°)
6.30957344480190e+002	(1.11112993853379e+001dB,-8.31796133251345e+001°)
6.45654229034652e+002	(1.08000614219856e+001dB,-8.30060145255662e+001°)
6.60693448007592e+002	(1.04894533886392e+001dB,-8.27763365290649e+001°)
6.76082975391978e+002	(1.01799108939486e+001dB,-8.24899246960708e+001°)
6.91830970918933e+002	(9.87189288140939e+000dB,-8.21462858648941e+001°)
7.07945784384134e+002	(9.56588079614053e+000dB,-8.17451129395477e+001°)
7.24435960074986e+002	(9.26237721102822e+000dB,-8.12863107068707e+001°)
7.41310241300914e+002	(8.96190383465688e+000dB,-8.07700224176696e+001°)
7.58577575029180e+002	(8.66499882954767e+000dB,-8.01966565229634e+001°)
7.76247116628688e+002	(8.37221338087631e+000dB,-7.95669128067564e+001°)
7.94328234724277e+002	(8.08410747391039e+000dB,-7.88818070099284e+001°)
8.12830516164095e+002	(7.80124486345530e+000dB,-7.81426929073996e+001°)
8.31763771102666e+002	(7.52418725072750e+000dB,-7.73512806966888e+001°)
8.51138038202372e+002	(7.25348772173467e+000dB,-7.65096504959426e+001°)
8.70963589956076e+002	(6.98968354508757e+000dB,-7.56202597493999e+001°)
8.91250938133741e+002	(6.73328847396543e+000dB,-7.46859434124913e+001°)
9.12010839355905e+002	(6.48478474359051e+000dB,-7.37099059480126e+001°)
9.33254300796986e+002	(6.24461499819437e+000dB,-7.26957044136344e+001°)
9.54992586021431e+002	(6.01317441579283e+000dB,-7.16472222557207e+001°)
9.77237220955805e+002	(5.79080332085942e+000dB,-7.05686338316421e+001°)
9.99999999999994e+002	(5.57778058048187e+000dB,-6.94643601391071e+001°)
1.02329299228075e+003	(5.37431806623237e+000dB,-6.83390167042789e+001°)
1.04712854805089e+003	(5.18055643086312e+000dB,-6.71973550323370e+001°)
1.07151930523760e+003	(4.99656239713157e+000dB,-6.60441994145124e+001°)
1.09647819614318e+003	(4.82232768870752e+000dB,-6.48843811773787e+001°)
1.12201845430196e+003	(4.65776965519226e+000dB,-6.37226726243201e+001°)
1.14815362149688e+003	(4.50273356105375e+000dB,-6.25637229388728e+001°)
1.17489755493952e+003	(4.35699642855582e+000dB,-6.14119981929958e+001°)
1.20226443461741e+003	(4.22027225402614e+000dB,-6.02717273432452e+001°)
1.23026877081237e+003	(4.09221836044969e+000dB,-5.91468557303799e+001°)
1.25892541179416e+003	(3.97244261106303e+000dB,-5.80410071584912e+001°)
1.28824955169313e+003	(3.86051118999612e+000dB,-5.69574551582021e+001°)
1.31825673855640e+003	(3.75595665665677e+000dB,-5.58991035740300e+001°)
1.34896288259165e+003	(3.65828599830472e+000dB,-5.48684761928337e+001°)
1.38038426460288e+003	(3.56698843665397e+000dB,-5.38677147742975e+001°)
1.41253754462275e+003	(3.48154278519377e+000dB,-5.28985845717355e+001°)
1.44543977074592e+003	(3.40142419990076e+000dB,-5.19624862483105e+001°)
1.47910838816820e+003	(3.32611021313051e+000dB,-5.10604729975197e+001°)
1.51356124843620e+003	(3.25508598539280e+000dB,-5.01932716582293e+001°)
1.54881661891247e+003	(3.18784874995958e+000dB,-4.93613066600112e+001°)
1.58489319246110e+003	(3.12391145924526e+000dB,-4.85647257283231e+001°)
1.62181009735892e+003	(3.06280566888863e+000dB,-4.78034264053300e+001°)
1.65958690743755e+003	(3.00408371539562e+000dB,-4.70770825863768e+001°)
1.69824365246173e+003	(2.94732025652893e+000dB,-4.63851704220140e+001°)
1.73780082874936e+003	(2.89211325115556e+000dB,-4.57269930814592e+001°)
1.77827941003891e+003	(2.83808445796433e+000dB,-4.51017040085981e+001°)
1.81970085860997e+003	(2.78487953137875e+000dB,-4.45083284217037e+001°)
1.86208713666286e+003	(2.73216778910679e+000dB,-4.39457829107585e+001°)
1.90546071796323e+003	(2.67964171998116e+000dB,-4.34128930709926e+001°)
1.94984459975803e+003	(2.62701629380648e+000dB,-4.29084091786336e+001°)
1.99526231496887e+003	(2.57402812745237e+000dB,-4.24310199663221e+001°)
2.04173794466952e+003	(2.52043455388242e+000dB,-4.19793645930690e+001°)
2.08929613085403e+003	(2.46601263352536e+000dB,-4.15520429291078e+001°)
2.13796208950222e+003	(2.41055814060607e+000dB,-4.11476242916209e+001°)
2.18776162394954e+003	(2.35388455089875e+000dB,-4.07646547750830e+001°)
2.23872113856832e+003	(2.29582205191334e+000dB,-4.04016633216447e+001°)
2.29086765276776e+003	(2.23621659179579e+000dB,-4.00571666741247e+001°)
2.34422881531991e+003	(2.17492897919566e+000dB,-3.97296733481105e+001°)
2.39883291901947e+003	(2.11183404298739e+000dB,-3.94176867514397e+001°)
2.45470891568501e+003	(2.04681985796793e+000dB,-3.91197075698221e+001°)
2.51188643150956e+003	(1.97978704042869e+000dB,-3.88342355272333e+001°)
2.57039578276885e+003	(1.91064811574837e+000dB,-3.85597706194679e+001°)
2.63026799189536e+003	(1.83932695880980e+000dB,-3.82948139092820e+001°)
2.69153480392690e+003	(1.76575830704855e+000dB,-3.80378679621379e+001°)
2.75422870333815e+003	(1.68988734523695e+000dB,-3.77874369928911e+001°)
2.81838293126443e+003	(1.61166936064455e+000dB,-3.75420267859592e+001°)
2.88403150312659e+003	(1.53106946695023e+000dB,-3.73001444446536e+001°)
2.95120922666636e+003	(1.44806239517135e+000dB,-3.70602980195021e+001°)
3.01995172040199e+003	(1.36263234988785e+000dB,-3.68209960605487e+001°)
3.09029543251357e+003	(1.27477292914143e+000dB,-3.65807471348023e+001°)
3.16227766016836e+003	(1.18448710655482e+000dB,-3.63380593472133e+001°)
3.23593656929626e+003	(1.09178727441653e+000dB,-3.60914399017702e+001°)
3.31131121482589e+003	(9.96695346690105e-001dB,-3.58393947385255e+001°)
3.38844156139200e+003	(8.99242921107903e-001dB,-3.55804282825419e+001°)
3.46736850452529e+003	(7.99471499676551e-001dB,-3.53130433419105e+001°)
3.54813389233573e+003	(6.97432767029089e-001dB,-3.50357411940625e+001°)
3.63078054770099e+003	(5.93188926082892e-001dB,-3.47470219025921e+001°)
3.71535229097170e+003	(4.86813090375424e-001dB,-3.44453849106418e+001°)
3.80189396320558e+003	(3.78389732222130e-001dB,-3.41293299615507e+001°)
3.89045144994278e+003	(2.68015185441218e-001dB,-3.37973584028193e+001°)
3.98107170553494e+003	(1.55798200782786e-001dB,-3.34479749354097e+001°)
4.07380277804110e+003	(4.18605513477601e-002dB,-3.30796898768067e+001°)
4.16869383470332e+003	(-7.36623158541813e-002dB,-3.26910220129132e+001°)
4.26579518801589e+003	(-1.90620587521212e-001dB,-3.22805021204680e+001°)
4.36515832240162e+003	(-3.08849357994054e-001dB,-3.18466772478914e+001°)
4.46683592150960e+003	(-4.28167878889507e-001dB,-3.13881158478467e+001°)
4.57088189614871e+003	(-5.48378796491198e-001dB,-3.09034138587691e+001°)
4.67735141287194e+003	(-6.69267392100034e-001dB,-3.03912018344868e+001°)
4.78630092322634e+003	(-7.90600844165668e-001dB,-2.98501532199987e+001°)
4.89778819368442e+003	(-9.12127535102075e-001dB,-2.92789938665128e+001°)
5.01187233627268e+003	(-1.03357643019226e+000dB,-2.86765128688953e+001°)
5.12861383991361e+003	(-1.15465656082500e+000dB,-2.80415747924937e+001°)
5.24807460249768e+003	(-1.27505664934615e+000dB,-2.73731333326103e+001°)
5.37031796370248e+003	(-1.39444491785009e+000dB,-2.66702464174022e+001°)
5.49540873857620e+003	(-1.51246912801276e+000dB,-2.59320927224845e+001°)
5.62341325190344e+003	(-1.62875690322277e+000dB,-2.51579895120461e+001°)
5.75439937337152e+003	(-1.74291638736344e+000dB,-2.43474116563088e+001°)
5.88843655355584e+003	(-1.85453729611554e+000dB,-2.35000115987440e+001°)
6.02559586074353e+003	(-1.96319241599864e+000dB,-2.26156399595745e+001°)
6.16595001861477e+003	(-2.06843960292045e+000dB,-2.16943663667976e+001°)
6.30957344480188e+003	(-2.16982432513151e+000dB,-2.07365000057415e+001°)
6.45654229034650e+003	(-2.26688278462866e+000dB,-1.97426092779825e+001°)
6.60693448007590e+003	(-2.35914563580106e+000dB,-1.87135398669134e+001°)
6.76082975391976e+003	(-2.44614230029403e+000dB,-1.76504304284489e+001°)
6.91830970918931e+003	(-2.52740585284306e+000dB,-1.65547250705350e+001°)
7.07945784384132e+003	(-2.60247842480155e+000dB,-1.54281817640826e+001°)
7.24435960074984e+003	(-2.67091704134586e+000dB,-1.42728758501388e+001°)
7.41310241300911e+003	(-2.73229977651417e+000dB,-1.30911978814853e+001°)
7.58577575029177e+003	(-2.78623207942807e+000dB,-1.18858451666051e+001°)
7.76247116628685e+003	(-2.83235309774086e+000dB,-1.06598065711692e+001°)
7.94328234724275e+003	(-2.87034180320985e+000dB,-9.41634037279842e+000°)
8.12830516164092e+003	(-2.89992271186463e+000dB,-8.15894524897568e+000°)
8.31763771102664e+003	(-2.92087098969104e+000dB,-6.89132478998513e+000°)
8.51138038202369e+003	(-2.93301674549305e+000dB,-5.61734624809760e+000°)
8.70963589956073e+003	(-2.93624833604581e+000dB,-4.34099453712560e+000°)
8.91250938133738e+003	(-2.93051454405258e+000dB,-3.06632275834515e+000°)
9.12010839355902e+003	(-2.91582553479540e+000dB,-1.79740072698454e+000°)
9.33254300796983e+003	(-2.89225254969124e+000dB,-5.38263090138795e-001°)
9.54992586021428e+003	(-2.85992635042285e+000dB,7.07141348722472e-001°)
9.77237220955802e+003	(-2.81903448174562e+000dB,1.93499755379493e+000°)
9.99999999999991e+003	(-2.76981747043229e+000dB,3.14166804304018e+000°)
1.02329299228075e+004	(-2.71256411863039e+000dB,4.32373138178634e+000°)
1.04712854805089e+004	(-2.64760607963346e+000dB,5.47801451420932e+000°)
1.07151930523760e+004	(-2.57531192132002e+000dB,6.60161837708015e+000°)
1.09647819614318e+004	(-2.49608088712159e+000dB,7.69193655870064e+000°)
1.12201845430195e+004	(-2.41033655728050e+000dB,8.74666706656501e+000°)
1.14815362149687e+004	(-2.31852059616465e+000dB,9.76381753167734e+000°)
1.17489755493952e+004	(-2.22108674691651e+000dB,1.07417043927507e+001°)
1.20226443461740e+004	(-2.11849520537136e+000dB,1.16789467627251e+001°)
1.23026877081237e+004	(-2.01120747358782e+000dB,1.25744557817305e+001°)
1.25892541179416e+004	(-1.89968176180907e+000dB,1.34274203080360e+001°)
1.28824955169312e+004	(-1.78436897809773e+000dB,1.42372897983766e+001°)
1.31825673855640e+004	(-1.66570931862509e+000dB,1.50037551901694e+001°)
1.34896288259164e+004	(-1.54412944949359e+000dB,1.57267285302884e+001°)
1.38038426460287e+004	(-1.42004025340544e+000dB,1.64063220078674e+001°)
1.41253754462274e+004	(-1.29383510144751e+000dB,1.70428269507947e+001°)
1.44543977074591e+004	(-1.16588860144031e+000dB,1.76366932445374e+001°)
1.47910838816819e+004	(-1.03655576920169e+000dB,1.81885095334984e+001°)
1.51356124843619e+004	(-9.06171567104043e-001dB,1.86989844734899e+001°)
1.54881661891247e+004	(-7.75050754822927e-001dB,1.91689292218639e+001°)
1.58489319246110e+004	(-6.43487999572372e-001dB,1.95992412808648e+001°)
1.62181009735891e+004	(-5.11758196840604e-001dB,1.99908897503829e+001°)
1.65958690743755e+004	(-3.80116957197607e-001dB,2.03449019982062e+001°)
1.69824365246173e+004	(-2.48801219747431e-001dB,2.06623517183524e+001°)
1.73780082874936e+004	(-1.18029957931792e-001dB,2.09443483200021e+001°)
1.77827941003891e+004	(1.19950515766578e-002dB,2.11920275696936e+001°)
1.81970085860997e+004	(1.41088421387760e-001dB,2.14065433965014e+001°)
1.86208713666285e+004	(2.69080327420042e-001dB,2.15890607626245e+001°)
1.90546071796323e+004	(3.95815680591981e-001dB,2.17407494990234e+001°)
1.94984459975803e+004	(5.21153308840024e-001dB,2.18627790064179e+001°)
1.99526231496886e+004	(6.44965159099072e-001dB,2.19563137252166e+001°)
2.04173794466951e+004	(7.67135526299873e-001dB,2.20225092830322e+001°)
2.08929613085402e+004	(8.87560314273620e-001dB,2.20625092347428e+001°)
2.13796208950221e+004	(1.00614633166787e+000dB,2.20774423170875e+001°)
2.18776162394953e+004	(1.12281062453138e+000dB,2.20684201471528e+001°)
2.23872113856832e+004	(1.23747984607551e+000dB,2.20365353015227e+001°)
2.29086765276775e+004	(1.35008966322729e+000dB,2.19828597201064e+001°)
2.34422881531990e+004	(1.46058419891798e+000dB,2.19084433855723e+001°)
2.39883291901947e+004	(1.56891550856296e+000dB,2.18143132358003e+001°)
2.45470891568501e+004	(1.67504308885633e+000dB,2.17014722727447e+001°)
2.51188643150956e+004	(1.77893341679791e+000dB,2.15708988365497e+001°)
2.57039578276884e+004	(1.88055951676532e+000dB,2.14235460186596e+001°)
2.63026799189536e+004	(1.97990055342200e+000dB,2.12603411920244e+001°)
2.69153480392689e+004	(2.07694144829221e+000dB,2.10821856403374e+001°)
2.75422870333814e+004	(2.17167251792223e+000dB,2.08899542715759e+001°)
2.81838293126443e+004	(2.26408913167068e+000dB,2.06844954039848e+001°)
2.88403150312658e+004	(2.35419138731767e+000dB,2.04666306150816e+001°)
2.95120922666636e+004	(2.44198380284502e+000dB,2.02371546463060e+001°)
3.01995172040199e+004	(2.52747502290973e+000dB,1.99968353576205e+001°)
3.09029543251356e+004	(2.61067753870409e+000dB,1.97464137277420e+001°)
3.16227766016835e+004	(2.69160742006465e+000dB,1.94866038967701e+001°)
3.23593656929625e+004	(2.77028405885358e+000dB,1.92180932488135e+001°)
3.31131121482588e+004	(2.84672992278789e+000dB,1.89415425328499e+001°)
3.38844156139199e+004	(2.92097031903259e+000dB,1.86575860204898e+001°)
3.46736850452528e+004	(2.99303316700024e+000dB,1.83668316996125e+001°)
3.54813389233572e+004	(3.06294877991367e+000dB,1.80698615030001e+001°)
3.63078054770098e+004	(3.13074965478684e+000dB,1.77672315711589e+001°)
3.71535229097169e+004	(3.19647027056380e+000dB,1.74594725484977e+001°)
3.80189396320557e+004	(3.26014689422726e+000dB,1.71470899119481e+001°)
3.89045144994277e+004	(3.32181739474505e+000dB,1.68305643309916e+001°)
