Freq.	V(n004)/V(n001)
2.34422881531992e+001	(-1.00723034625958e+002dB,4.95258735960645e+001°)
2.39883291901949e+001	(-1.00605936282051e+002dB,5.01744867475293e+001°)
2.45470891568503e+001	(-1.00487076876261e+002dB,5.08241884059747e+001°)
2.51188643150958e+001	(-1.00365734775351e+002dB,5.14652715836111e+001°)
2.57039578276886e+001	(-1.00242063223270e+002dB,5.21081613652630e+001°)
2.63026799189538e+001	(-1.00116370268354e+002dB,5.27474661053413e+001°)
2.69153480392691e+001	(-9.99887112846084e+001dB,5.33770671746398e+001°)
2.75422870333816e+001	(-9.98588554945510e+001dB,5.40070204675699e+001°)
2.81838293126445e+001	(-9.97269706469494e+001dB,5.46314533946547e+001°)
2.88403150312660e+001	(-9.95929162086591e+001dB,5.52517116746860e+001°)
2.95120922666638e+001	(-9.94567926639610e+001dB,5.58671982289252e+001°)
3.01995172040201e+001	(-9.93185314277122e+001dB,5.64781015757751e+001°)
3.09029543251359e+001	(-9.91785538949380e+001dB,5.70832013039494e+001°)
3.16227766016838e+001	(-9.90367319557773e+001dB,5.76816048223772e+001°)
3.23593656929628e+001	(-9.88930732482339e+001dB,5.82739667449441e+001°)
3.31131121482591e+001	(-9.87475507369242e+001dB,5.88597032495792e+001°)
3.38844156139202e+001	(-9.86001536397018e+001dB,5.94407932000526e+001°)
3.46736850452531e+001	(-9.84508725145491e+001dB,6.00139974453857e+001°)
3.54813389233575e+001	(-9.82998269221892e+001dB,6.05832635069881e+001°)
3.63078054770101e+001	(-9.81471799694095e+001dB,6.11436140871219e+001°)
3.71535229097172e+001	(-9.79929523599445e+001dB,6.16974809587401e+001°)
3.80189396320561e+001	(-9.78371410747315e+001dB,6.22440088322919e+001°)
3.89045144994280e+001	(-9.76799546125885e+001dB,6.27842259352458e+001°)
3.98107170553497e+001	(-9.75207339422155e+001dB,6.33170138807630e+001°)
4.07380277804112e+001	(-9.73606324786027e+001dB,6.38421787150797e+001°)
4.16869383470335e+001	(-9.71985764009759e+001dB,6.43600567453978e+001°)
4.26579518801592e+001	(-9.70351469204538e+001dB,6.48724861381318e+001°)
4.36515832240165e+001	(-9.68707391012165e+001dB,6.53742084613855e+001°)
4.46683592150962e+001	(-9.67045247756097e+001dB,6.58711361176173e+001°)
4.57088189614874e+001	(-9.65373821252683e+001dB,6.63591986840175e+001°)
4.67735141287197e+001	(-9.63690196245801e+001dB,6.68396246991860e+001°)
4.78630092322638e+001	(-9.61994136860874e+001dB,6.73123459765166e+001°)
4.89778819368445e+001	(-9.60285370261823e+001dB,6.77775388302419e+001°)
5.01187233627271e+001	(-9.58564825929092e+001dB,6.82354887318978e+001°)
5.12861383991364e+001	(-9.56833961846215e+001dB,6.86856870982625e+001°)
5.24807460249772e+001	(-9.55092680149546e+001dB,6.91287957405881e+001°)
5.37031796370252e+001	(-9.53341003523420e+001dB,6.95638705753959e+001°)
5.49540873857624e+001	(-9.51581129349368e+001dB,6.99910254110751e+001°)
5.62341325190348e+001	(-9.49810004670906e+001dB,7.04112162593042e+001°)
5.75439937337156e+001	(-9.48029542060296e+001dB,7.08238031412086e+001°)
5.88843655355588e+001	(-9.46240675949297e+001dB,7.12291703446946e+001°)
6.02559586074357e+001	(-9.44443649183968e+001dB,7.16269217590065e+001°)
6.16595001861481e+001	(-9.42638416575938e+001dB,7.20176506251580e+001°)
6.30957344480192e+001	(-9.40824743500352e+001dB,7.24009075023775e+001°)
6.45654229034654e+001	(-9.39003607303401e+001dB,7.27770568570678e+001°)
6.60693448007595e+001	(-9.37175592541541e+001dB,7.31462697158853e+001°)
6.76082975391980e+001	(-9.35339899322344e+001dB,7.35084150559707e+001°)
6.91830970918935e+001	(-9.33496642377421e+001dB,7.38636013666616e+001°)
7.07945784384136e+001	(-9.31649308805268e+001dB,7.42116151409757e+001°)
7.24435960074988e+001	(-9.29792753921908e+001dB,7.45536170947137e+001°)
7.41310241300916e+001	(-9.27931388929815e+001dB,7.48884556204946e+001°)
7.58577575029182e+001	(-9.26064594710226e+001dB,7.52164681900582e+001°)
7.76247116628690e+001	(-9.24191690279325e+001dB,7.55382628402095e+001°)
7.94328234724279e+001	(-9.22313392257985e+001dB,7.58536197502353e+001°)
8.12830516164097e+001	(-9.20430757443062e+001dB,7.61623583930411e+001°)
8.31763771102669e+001	(-9.18541856343705e+001dB,7.64651572151891e+001°)
8.51138038202374e+001	(-9.16649048838557e+001dB,7.67617848628274e+001°)
8.70963589956078e+001	(-9.14751133878353e+001dB,7.70522958309255e+001°)
8.91250938133743e+001	(-9.12849579178566e+001dB,7.73367505210484e+001°)
9.12010839355907e+001	(-9.10943372379196e+001dB,7.76153614282371e+001°)
9.33254300796988e+001	(-9.09032770423303e+001dB,7.78882967135993e+001°)
9.54992586021433e+001	(-9.07119084513165e+001dB,7.81554571005374e+001°)
9.77237220955808e+001	(-9.05201157659151e+001dB,7.84169814511485e+001°)
9.99999999999997e+001	(-9.03280329858124e+001dB,7.86729200459969e+001°)
1.02329299228075e+002	(-9.01355290064215e+001dB,7.89237213922612e+001°)
1.04712854805090e+002	(-8.99427072833557e+001dB,7.91690368272631e+001°)
1.07151930523760e+002	(-8.97496576617968e+001dB,7.94091581246323e+001°)
1.09647819614318e+002	(-8.95561809375626e+001dB,7.96443083307756e+001°)
1.12201845430196e+002	(-8.93624887527093e+001dB,7.98742751141822e+001°)
1.14815362149688e+002	(-8.91685325252493e+001dB,8.00992899057906e+001°)
1.17489755493953e+002	(-8.89743134821002e+001dB,8.03195031731857e+001°)
1.20226443461741e+002	(-8.87797820184471e+001dB,8.05350464573633e+001°)
1.23026877081238e+002	(-8.85850285803079e+001dB,8.07459290753118e+001°)
1.25892541179416e+002	(-8.83901232101016e+001dB,8.09520466889042e+001°)
1.28824955169313e+002	(-8.81949271076207e+001dB,8.11538424990947e+001°)
1.31825673855640e+002	(-8.79995290178778e+001dB,8.13511988185069e+001°)
1.34896288259165e+002	(-8.78039189555545e+001dB,8.15442425722511e+001°)
1.38038426460288e+002	(-8.76081589601282e+001dB,8.17330169421218e+001°)
1.41253754462275e+002	(-8.74121456988292e+001dB,8.19177314968585e+001°)
1.44543977074592e+002	(-8.72159853446991e+001dB,8.20983257234981e+001°)
1.47910838816820e+002	(-8.70196771636207e+001dB,8.22749194969959e+001°)
1.51356124843620e+002	(-8.68231759501886e+001dB,8.24476486379736e+001°)
1.54881661891248e+002	(-8.66265383829120e+001dB,8.26165468756473e+001°)
1.58489319246111e+002	(-8.64297471587812e+001dB,8.27816991538173e+001°)
1.62181009735892e+002	(-8.62328094619019e+001dB,8.29431935675550e+001°)
1.65958690743755e+002	(-8.60357380215571e+001dB,8.31010784762356e+001°)
1.69824365246174e+002	(-8.58385413309836e+001dB,8.32554265242879e+001°)
1.73780082874937e+002	(-8.56412051953849e+001dB,8.34063733946561e+001°)
1.77827941003892e+002	(-8.54437610117316e+001dB,8.35539141428229e+001°)
1.81970085860998e+002	(-8.52462117813161e+001dB,8.36981634952611e+001°)
1.86208713666286e+002	(-8.50485403054595e+001dB,8.38391572308595e+001°)
1.90546071796324e+002	(-8.48507865537481e+001dB,8.39769682763229e+001°)
1.94984459975804e+002	(-8.46529177087718e+001dB,8.41117030339521e+001°)
1.99526231496887e+002	(-8.44549543982565e+001dB,8.42434036686501e+001°)
2.04173794466952e+002	(-8.42568767797260e+001dB,8.43721559329115e+001°)
2.08929613085403e+002	(-8.40587453353244e+001dB,8.44979588229524e+001°)
2.13796208950222e+002	(-8.38605278641031e+001dB,8.46209240488832e+001°)
2.18776162394954e+002	(-8.36622051358915e+001dB,8.47411092309108e+001°)
2.23872113856833e+002	(-8.34638362370101e+001dB,8.48585704324619e+001°)
2.29086765276776e+002	(-8.32653831114855e+001dB,8.49733532298032e+001°)
2.34422881531991e+002	(-8.30668659015131e+001dB,8.50855328364856e+001°)
2.39883291901948e+002	(-8.28682793108812e+001dB,8.51951458821642e+001°)
2.45470891568502e+002	(-8.26696194366230e+001dB,8.53022703983789e+001°)
2.51188643150957e+002	(-8.24709214594277e+001dB,8.54069307508724e+001°)
2.57039578276885e+002	(-8.22721499281243e+001dB,8.55092142009259e+001°)
2.63026799189537e+002	(-8.20733271461595e+001dB,8.56091384873264e+001°)
2.69153480392690e+002	(-8.18744539449422e+001dB,8.57067767947144e+001°)
2.75422870333816e+002	(-8.16755225953514e+001dB,8.58021760497388e+001°)
2.81838293126444e+002	(-8.14765526638203e+001dB,8.58953767259248e+001°)
2.88403150312659e+002	(-8.12775302513901e+001dB,8.59864283124208e+001°)
2.95120922666637e+002	(-8.10784670972689e+001dB,8.60753791404378e+001°)
3.01995172040200e+002	(-8.08793588809654e+001dB,8.61622765417770e+001°)
3.09029543251358e+002	(-8.06802158385844e+001dB,8.62471614982392e+001°)
3.16227766016837e+002	(-8.04810344891042e+001dB,8.63300719186502e+001°)
3.23593656929627e+002	(-8.02818090754685e+001dB,8.64110682628893e+001°)
3.31131121482590e+002	(-8.00825507733486e+001dB,8.64901774522084e+001°)
3.38844156139201e+002	(-7.98832649272224e+001dB,8.65674375272971e+001°)
3.46736850452530e+002	(-7.96839416219987e+001dB,8.66429009960755e+001°)
3.54813389233574e+002	(-7.94845926371612e+001dB,8.67165948260479e+001°)
3.63078054770100e+002	(-7.92852078978485e+001dB,8.67885662712338e+001°)
3.71535229097171e+002	(-7.90858015704477e+001dB,8.68588453748994e+001°)
3.80189396320559e+002	(-7.88863698962559e+001dB,8.69274712732596e+001°)
3.89045144994279e+002	(-7.86869074235860e+001dB,8.69944816764434e+001°)
3.98107170553495e+002	(-7.84874232700664e+001dB,8.70599084078266e+001°)
4.07380277804111e+002	(-7.82879167103601e+001dB,8.71237867205502e+001°)
4.16869383470333e+002	(-7.80883875922608e+001dB,8.71861491149415e+001°)
4.26579518801591e+002	(-7.78888338517969e+001dB,8.72470315018439e+001°)
4.36515832240164e+002	(-7.76892643520825e+001dB,8.73064575720664e+001°)
4.46683592150961e+002	(-7.74896741813236e+001dB,8.73644675877577e+001°)
4.57088189614873e+002	(-7.72900635215585e+001dB,8.74210864400661e+001°)
4.67735141287196e+002	(-7.70904402233353e+001dB,8.74763427507814e+001°)
4.78630092322636e+002	(-7.68907976743756e+001dB,8.75302686284863e+001°)
4.89778819368444e+002	(-7.66911369229600e+001dB,8.75828911881185e+001°)
5.01187233627270e+002	(-7.64914645103549e+001dB,8.76342366410103e+001°)
5.12861383991362e+002	(-7.62917760160580e+001dB,8.76843334260088e+001°)
5.24807460249770e+002	(-7.60920693308996e+001dB,8.77332098422449e+001°)
5.37031796370250e+002	(-7.58923546139951e+001dB,8.77808853857657e+001°)
5.49540873857622e+002	(-7.56926261561259e+001dB,8.78273897222695e+001°)
5.62341325190346e+002	(-7.54928877657778e+001dB,8.78727449671799e+001°)
5.75439937337154e+002	(-7.52931325720459e+001dB,8.79169777329779e+001°)
5.88843655355586e+002	(-7.50933703086807e+001dB,8.79601079886371e+001°)
6.02559586074355e+002	(-7.48935954894974e+001dB,8.80021605148305e+001°)
6.16595001861479e+002	(-7.46938119808966e+001dB,8.80431560280030e+001°)
6.30957344480190e+002	(-7.44940173807756e+001dB,8.80831175442765e+001°)
6.45654229034652e+002	(-7.42942146807365e+001dB,8.81220649015448e+001°)
6.60693448007592e+002	(-7.40944030218585e+001dB,8.81600193151681e+001°)
6.76082975391978e+002	(-7.38945818542642e+001dB,8.81970003884489e+001°)
6.91830970918933e+002	(-7.36947536660730e+001dB,8.82330269582480e+001°)
7.07945784384134e+002	(-7.34949184476185e+001dB,8.82681190082658e+001°)
7.24435960074986e+002	(-7.32950737062026e+001dB,8.83022947862691e+001°)
7.41310241300914e+002	(-7.30952239820048e+001dB,8.83355721188065e+001°)
7.58577575029180e+002	(-7.28953667245502e+001dB,8.83679683399839e+001°)
7.76247116628688e+002	(-7.26955037311221e+001dB,8.83995007849141e+001°)
7.94328234724277e+002	(-7.24956344068974e+001dB,8.84301859060103e+001°)
8.12830516164095e+002	(-7.22957598229047e+001dB,8.84600399072327e+001°)
8.31763771102666e+002	(-7.20958780244962e+001dB,8.84890790256541e+001°)
8.51138038202372e+002	(-7.18959923326951e+001dB,8.85173178090329e+001°)
8.70963589956076e+002	(-7.16961014523489e+001dB,8.85447716532518e+001°)
8.91250938133741e+002	(-7.14962057044733e+001dB,8.85714547617574e+001°)
9.12010839355905e+002	(-7.12963056427211e+001dB,8.85973813409680e+001°)
9.33254300796986e+002	(-7.10964003868668e+001dB,8.86225653894673e+001°)
9.54992586021431e+002	(-7.08964917937716e+001dB,8.86470194773137e+001°)
9.77237220955805e+002	(-7.06965785520294e+001dB,8.86707572718117e+001°)
9.99999999999994e+002	(-7.04966621950704e+001dB,8.86937909309416e+001°)
1.02329299228075e+003	(-7.02967418144152e+001dB,8.87161325023849e+001°)
1.04712854805089e+003	(-7.00968179447918e+001dB,8.87377941242939e+001°)
1.07151930523760e+003	(-6.98968907138888e+001dB,8.87587869980984e+001°)
1.09647819614318e+003	(-6.96969603006468e+001dB,8.87791223710256e+001°)
1.12201845430196e+003	(-6.94970273176802e+001dB,8.87988109060949e+001°)
1.14815362149688e+003	(-6.92970911510990e+001dB,8.88178629470987e+001°)
1.17489755493952e+003	(-6.90971529089139e+001dB,8.88362885419412e+001°)
1.20226443461741e+003	(-6.88972116038736e+001dB,8.88540976767340e+001°)
1.23026877081237e+003	(-6.86972677179036e+001dB,8.88712995582828e+001°)
1.25892541179416e+003	(-6.84973217723560e+001dB,8.88879033460895e+001°)
1.28824955169313e+003	(-6.82973735492009e+001dB,8.89039178312032e+001°)
1.31825673855640e+003	(-6.80974229746494e+001dB,8.89193514747847e+001°)
1.34896288259165e+003	(-6.78974705692316e+001dB,8.89342124147933e+001°)
1.38038426460288e+003	(-6.76975165505862e+001dB,8.89485084995172e+001°)
1.41253754462275e+003	(-6.74975604811425e+001dB,8.89622473381373e+001°)
1.44543977074592e+003	(-6.72976024551511e+001dB,8.89754362119595e+001°)
1.47910838816820e+003	(-6.70976434179004e+001dB,8.89880819854567e+001°)
1.51356124843620e+003	(-6.68976822172697e+001dB,8.90001915260861e+001°)
1.54881661891247e+003	(-6.66977198429300e+001dB,8.90117711192381e+001°)
1.58489319246110e+003	(-6.64977561810378e+001dB,8.90228269152486e+001°)
1.62181009735892e+003	(-6.62977910693826e+001dB,8.90333647469247e+001°)
1.65958690743755e+003	(-6.60978249561420e+001dB,8.90433902443096e+001°)
1.69824365246173e+003	(-6.58978573267469e+001dB,8.90529086622768e+001°)
1.73780082874936e+003	(-6.56978890163049e+001dB,8.90619250736454e+001°)
1.77827941003891e+003	(-6.54979193195792e+001dB,8.90704442587716e+001°)
1.81970085860997e+003	(-6.52979488115868e+001dB,8.90784706879984e+001°)
1.86208713666286e+003	(-6.50979774541549e+001dB,8.90860086327946e+001°)
1.90546071796323e+003	(-6.48980052708925e+001dB,8.90930620590680e+001°)
1.94984459975803e+003	(-6.46980322869052e+001dB,8.90996347391009e+001°)
1.99526231496887e+003	(-6.44980586710140e+001dB,8.91057301319398e+001°)
2.04173794466952e+003	(-6.42980842900077e+001dB,8.91113514642348e+001°)
2.08929613085403e+003	(-6.40981094975247e+001dB,8.91165017118384e+001°)
2.13796208950222e+003	(-6.38981340170027e+001dB,8.91211835891902e+001°)
2.18776162394954e+003	(-6.36981580398417e+001dB,8.91253996052731e+001°)
2.23872113856832e+003	(-6.34981815505203e+001dB,8.91291519888654e+001°)
2.29086765276776e+003	(-6.32982048560944e+001dB,8.91324426825657e+001°)
2.34422881531991e+003	(-6.30982277105790e+001dB,8.91352734891814e+001°)
2.39883291901947e+003	(-6.28982503101362e+001dB,8.91376458570725e+001°)
2.45470891568501e+003	(-6.26982725873663e+001dB,8.91395610693589e+001°)
2.51188643150956e+003	(-6.24982946763923e+001dB,8.91410201487871e+001°)
2.57039578276885e+003	(-6.22983166411073e+001dB,8.91420238428299e+001°)
2.63026799189536e+003	(-6.20983385413048e+001dB,8.91425726847229e+001°)
2.69153480392690e+003	(-6.18983602861922e+001dB,8.91426669866679e+001°)
2.75422870333815e+003	(-6.16983820773496e+001dB,8.91423067765946e+001°)
2.81838293126443e+003	(-6.14984040287889e+001dB,8.91414918748197e+001°)
2.88403150312659e+003	(-6.12984258602764e+001dB,8.91402218477758e+001°)
2.95120922666636e+003	(-6.10984478292370e+001dB,8.91384960198825e+001°)
3.01995172040199e+003	(-6.08984700207178e+001dB,8.91363134870561e+001°)
3.09029543251357e+003	(-6.06984924203415e+001dB,8.91336730796238e+001°)
3.16227766016836e+003	(-6.04985151953517e+001dB,8.91305734139885e+001°)
3.23593656929626e+003	(-6.02985381753902e+001dB,8.91270128297303e+001°)
3.31131121482589e+003	(-6.00985614675251e+001dB,8.91229894617888e+001°)
3.38844156139200e+003	(-5.98985852914618e+001dB,8.91185011614389e+001°)
3.46736850452529e+003	(-5.96986094804955e+001dB,8.91135455704546e+001°)
3.54813389233573e+003	(-5.94986342462183e+001dB,8.91081200452306e+001°)
3.63078054770099e+003	(-5.92986595347822e+001dB,8.91022217285694e+001°)
3.71535229097170e+003	(-5.90986855407780e+001dB,8.90958474913904e+001°)
3.80189396320558e+003	(-5.88987121080725e+001dB,8.90889939599791e+001°)
3.89045144994278e+003	(-5.86987394602009e+001dB,8.90816575088147e+001°)
3.98107170553494e+003	(-5.84987676016076e+001dB,8.90738342447744e+001°)
4.07380277804110e+003	(-5.82987965847950e+001dB,8.90655200312408e+001°)
4.16869383470332e+003	(-5.80988264826583e+001dB,8.90567104718836e+001°)
4.26579518801589e+003	(-5.78988573400762e+001dB,8.90474008997100e+001°)
4.36515832240162e+003	(-5.76988892501149e+001dB,8.90375863851187e+001°)
4.46683592150960e+003	(-5.74989222460314e+001dB,8.90272617324688e+001°)
4.57088189614871e+003	(-5.72989564782065e+001dB,8.90164214749495e+001°)
4.67735141287194e+003	(-5.70989919024056e+001dB,8.90050598840878e+001°)
4.78630092322634e+003	(-5.68990286777446e+001dB,8.89931709376230e+001°)
4.89778819368442e+003	(-5.66990668562597e+001dB,8.89807483523575e+001°)
5.01187233627268e+003	(-5.64991065084531e+001dB,8.89677855453538e+001°)
5.12861383991361e+003	(-5.62991477600521e+001dB,8.89542756619148e+001°)
5.24807460249768e+003	(-5.60991906097001e+001dB,8.89402115548690e+001°)
5.37031796370248e+003	(-5.58992352401633e+001dB,8.89255857818438e+001°)
5.49540873857620e+003	(-5.56992817212205e+001dB,8.89103906046862e+001°)
5.62341325190344e+003	(-5.54993301347972e+001dB,8.88946179873243e+001°)
5.75439937337152e+003	(-5.52993805775233e+001dB,8.88782595832398e+001°)
5.88843655355584e+003	(-5.50994331683940e+001dB,8.88613067419648e+001°)
6.02559586074353e+003	(-5.48994880346463e+001dB,8.88437504967694e+001°)
6.16595001861477e+003	(-5.46995452831849e+001dB,8.88255815642005e+001°)
6.30957344480188e+003	(-5.44996050252278e+001dB,8.88067903373190e+001°)
6.45654229034650e+003	(-5.42996673737171e+001dB,8.87873668789127e+001°)
6.60693448007590e+003	(-5.40997325111440e+001dB,8.87673009248230e+001°)
6.76082975391976e+003	(-5.38998005220822e+001dB,8.87465818624294e+001°)
6.91830970918931e+003	(-5.36998715796151e+001dB,8.87251987471034e+001°)
7.07945784384132e+003	(-5.34999458103637e+001dB,8.87031402682316e+001°)
7.24435960074984e+003	(-5.33000234042392e+001dB,8.86803947813205e+001°)
7.41310241300911e+003	(-5.31001045058338e+001dB,8.86569502632543e+001°)
7.58577575029177e+003	(-5.29001893057237e+001dB,8.86327943285828e+001°)
7.76247116628685e+003	(-5.27002779412218e+001dB,8.86079142175970e+001°)
7.94328234724275e+003	(-5.25003706487809e+001dB,8.85822967950301e+001°)
8.12830516164092e+003	(-5.23004675947644e+001dB,8.85559285322849e+001°)
8.31763771102664e+003	(-5.21005690023427e+001dB,8.85287955097187e+001°)
8.51138038202369e+003	(-5.19006750674884e+001dB,8.85008834025580e+001°)
8.70963589956073e+003	(-5.17007860253151e+001dB,8.84721774823083e+001°)
8.91250938133738e+003	(-5.15009021057315e+001dB,8.84426626043650e+001°)
9.12010839355902e+003	(-5.13010235650282e+001dB,8.84123231973732e+001°)
9.33254300796983e+003	(-5.11011506541809e+001dB,8.83811432588533e+001°)
9.54992586021428e+003	(-5.09012836388297e+001dB,8.83491063501785e+001°)
9.77237220955802e+003	(-5.07014228072648e+001dB,8.83161955818998e+001°)
9.99999999999991e+003	(-5.05015684510600e+001dB,8.82823936088924e+001°)
1.02329299228075e+004	(-5.03017208715857e+001dB,8.82476826199410e+001°)
1.04712854805089e+004	(-5.01018804008123e+001dB,8.82120443321410e+001°)
1.07151930523760e+004	(-4.99020473711139e+001dB,8.81754599782261e+001°)
1.09647819614318e+004	(-4.97022221430140e+001dB,8.81379102990746e+001°)
1.12201845430195e+004	(-4.95024050792376e+001dB,8.80993755318080e+001°)
1.14815362149687e+004	(-4.93025965675780e+001dB,8.80598354037058e+001°)
1.17489755493952e+004	(-4.91027970111278e+001dB,8.80192691206924e+001°)
1.20226443461740e+004	(-4.89030068443100e+001dB,8.79776553545203e+001°)
1.23026877081237e+004	(-4.87032265000771e+001dB,8.79349722348604e+001°)
1.25892541179416e+004	(-4.85034564423346e+001dB,8.78911973420237e+001°)
1.28824955169312e+004	(-4.83036971610378e+001dB,8.78463076870529e+001°)
1.31825673855640e+004	(-4.81039491647000e+001dB,8.78002797082127e+001°)
1.34896288259164e+004	(-4.79042129839152e+001dB,8.77530892585446e+001°)
1.38038426460287e+004	(-4.77044891811483e+001dB,8.77047115923895e+001°)
1.41253754462274e+004	(-4.75047783362419e+001dB,8.76551213524800e+001°)
1.44543977074591e+004	(-4.73050810531394e+001dB,8.76042925598047e+001°)
1.47910838816819e+004	(-4.71053979834633e+001dB,8.75521986057571e+001°)
1.51356124843619e+004	(-4.69057297862778e+001dB,8.74988122273770e+001°)
1.54881661891247e+004	(-4.67060771662941e+001dB,8.74441055090984e+001°)
1.58489319246110e+004	(-4.65064408583881e+001dB,8.73880498592716e+001°)
1.62181009735891e+004	(-4.63068216244494e+001dB,8.73306160022697e+001°)
1.65958690743755e+004	(-4.61072202698675e+001dB,8.72717739601244e+001°)
1.69824365246173e+004	(-4.59076376344557e+001dB,8.72114930479176e+001°)
1.73780082874936e+004	(-4.57080745978738e+001dB,8.71497418476494e+001°)
1.77827941003891e+004	(-4.55085320803914e+001dB,8.70864882071155e+001°)
1.81970085860997e+004	(-4.53090110465073e+001dB,8.70216992156057e+001°)
1.86208713666285e+004	(-4.51095125037790e+001dB,8.69553411916804e+001°)
1.90546071796323e+004	(-4.49100375088654e+001dB,8.68873796741897e+001°)
1.94984459975803e+004	(-4.47105871634825e+001dB,8.68177793986635e+001°)
1.99526231496886e+004	(-4.45111626268300e+001dB,8.67465042883112e+001°)
2.04173794466951e+004	(-4.43117651065417e+001dB,8.66735174386007e+001°)
2.08929613085402e+004	(-4.41123958679827e+001dB,8.65987810988554e+001°)
2.13796208950221e+004	(-4.39130562379839e+001dB,8.65222566564141e+001°)
2.18776162394953e+004	(-4.37137476017904e+001dB,8.64439046279625e+001°)
2.23872113856832e+004	(-4.35144714101595e+001dB,8.63636846322547e+001°)
2.29086765276775e+004	(-4.33152291812724e+001dB,8.62815553830507e+001°)
2.34422881531990e+004	(-4.31160225015345e+001dB,8.61974746706988e+001°)
2.39883291901947e+004	(-4.29168530365020e+001dB,8.61113993460680e+001°)
2.45470891568501e+004	(-4.27177225232240e+001dB,8.60232853025957e+001°)
2.51188643150956e+004	(-4.25186327797929e+001dB,8.59330874611236e+001°)
2.57039578276884e+004	(-4.23195857113607e+001dB,8.58407597548972e+001°)
2.63026799189536e+004	(-4.21205833094051e+001dB,8.57462551128224e+001°)
2.69153480392689e+004	(-4.19216276558405e+001dB,8.56495254398643e+001°)
2.75422870333814e+004	(-4.17227209304936e+001dB,8.55505216078743e+001°)
2.81838293126443e+004	(-4.15238654133494e+001dB,8.54491934322890e+001°)
2.88403150312658e+004	(-4.13250634881532e+001dB,8.53454896608273e+001°)
2.95120922666636e+004	(-4.11263176486281e+001dB,8.52393579556337e+001°)
3.01995172040199e+004	(-4.09276305036671e+001dB,8.51307448785386e+001°)
3.09029543251356e+004	(-4.07290047807185e+001dB,8.50195958760757e+001°)
3.16227766016835e+004	(-4.05304433335287e+001dB,8.49058552644916e+001°)
3.23593656929625e+004	(-4.03319491436953e+001dB,8.47894662136180e+001°)
3.31131121482588e+004	(-4.01335253321359e+001dB,8.46703707339548e+001°)
3.38844156139199e+004	(-3.99351751590354e+001dB,8.45485096646913e+001°)
3.46736850452528e+004	(-3.97369020342363e+001dB,8.44238226562732e+001°)
3.54813389233572e+004	(-3.95387095234906e+001dB,8.42962481621077e+001°)
3.63078054770098e+004	(-3.93406013521307e+001dB,8.41657234243551e+001°)
